Row,Time,EventType,Param
99,55.3034656,SpawnTarget,White
100,55.77824259,SpawnTarget,Yellow
101,56.73132181,SpawnTarget,Yellow
102,57.20158815,SpawnTarget,White
103,57.65656781,SpawnTarget,Red
104,58.59502387,SpawnTarget,Red
105,59.0642767,SpawnTarget,White
106,59.53863454,SpawnTarget,Yellow
107,60.00157905,SpawnTarget,White
108,60.47039413,SpawnTarget,Yellow
109,60.91692758,SpawnTarget,White
110,61.41032624,SpawnTarget,Red
111,61.87729549,SpawnTarget,White
112,62.37058353,SpawnTarget,Red
113,62.80978847,SpawnTarget,White
114,63.2993474,SpawnTarget,Yellow
115,63.76282001,SpawnTarget,White
116,64.23325253,SpawnTarget,Green
117,64.67011118,SpawnTarget,White
118,65.1509757,SpawnTarget,Red
119,65.62052274,SpawnTarget,White
120,66.0606842,SpawnTarget,Blue
121,66.53190351,SpawnTarget,White
122,67.03009129,SpawnTarget,Yellow
123,67.52028608,SpawnTarget,Green
124,67.97134924,SpawnTarget,Red
125,68.44833088,SpawnTarget,Blue
126,68.9261663,SpawnTarget,Yellow
127,69.37801242,SpawnTarget,Green
128,69.84242129,SpawnTarget,Red
129,70.34264493,SpawnTarget,Blue
130,70.78869224,SpawnTarget,Red
131,71.26678205,SpawnTarget,Green
132,71.72118592,SpawnTarget,Yellow
133,72.19301629,SpawnTarget,Blue
134,72.64835644,SpawnTarget,Red
135,73.11380339,SpawnTarget,Green
136,73.60053635,SpawnTarget,Yellow
137,74.0633204,SpawnTarget,White
138,74.55629468,SpawnTarget,Yellow
139,75.44154382,SpawnTarget,Yellow
140,75.9461937,SpawnTarget,White
141,76.43496108,SpawnTarget,Red
142,77.3363328,SpawnTarget,Red
143,77.82218909,SpawnTarget,White
144,78.3205719,SpawnTarget,Yellow
145,78.77778554,SpawnTarget,White
146,79.24257636,SpawnTarget,Yellow
147,79.72180653,SpawnTarget,White
148,80.2111249,SpawnTarget,Red
149,80.66590834,SpawnTarget,White
150,81.0938015,SpawnTarget,Red
151,81.58657598,SpawnTarget,White
152,82.0633266,SpawnTarget,Yellow
153,82.52822256,SpawnTarget,Green
154,82.97808146,SpawnTarget,Red
155,83.45772099,SpawnTarget,Blue
156,83.94526386,SpawnTarget,Yellow
157,84.42622685,SpawnTarget,Green
158,84.86978626,SpawnTarget,Red
159,85.35731077,SpawnTarget,Blue
160,85.83539844,SpawnTarget,Red
161,86.29588628,SpawnTarget,Green
162,86.76129627,SpawnTarget,Yellow
163,87.25593305,SpawnTarget,Blue
164,87.70280027,SpawnTarget,Red
165,88.16296029,SpawnTarget,Green
166,88.62286019,SpawnTarget,Yellow
167,89.07304144,SpawnTarget,White
168,89.56675649,SpawnTarget,Yellow
169,90.50158834,SpawnTarget,Yellow
170,90.99841285,SpawnTarget,White
171,91.48827386,SpawnTarget,Red
172,92.40081167,SpawnTarget,Red
173,92.8433044,SpawnTarget,White
174,93.33311343,SpawnTarget,Yellow
175,93.79417014,SpawnTarget,White
176,94.2726171,SpawnTarget,Yellow
177,94.73026466,SpawnTarget,White
178,95.20949435,SpawnTarget,Red
179,95.67491364,SpawnTarget,White
180,96.12157369,SpawnTarget,Red
181,96.60392952,SpawnTarget,White
182,97.06453872,SpawnTarget,Yellow
183,98.01434827,SpawnTarget,Yellow
184,98.51198435,SpawnTarget,White
185,98.99268842,SpawnTarget,Red
186,99.9013846,SpawnTarget,Red
187,100.373781,SpawnTarget,White
188,100.8461809,SpawnTarget,Yellow
189,101.3114069,SpawnTarget,White
190,101.7562234,SpawnTarget,Yellow
191,102.2555995,SpawnTarget,White
192,102.7495646,SpawnTarget,Red
193,103.226686,SpawnTarget,White
194,103.6984534,SpawnTarget,Red
195,104.1512825,SpawnTarget,White
196,104.6314418,SpawnTarget,Yellow
197,105.0873613,SpawnTarget,White
198,105.5599136,SpawnTarget,Yellow
199,106.0174394,SpawnTarget,White
200,106.4995873,SpawnTarget,Red
201,106.9953303,SpawnTarget,White
202,107.4373376,SpawnTarget,Red
203,107.8843126,SpawnTarget,White
204,108.3727779,SpawnTarget,Yellow
205,109.2694933,SpawnTarget,Yellow
206,109.7688868,SpawnTarget,White
207,110.2394805,SpawnTarget,Red
208,111.1624475,SpawnTarget,Red
209,111.6373096,SpawnTarget,White
210,112.1173735,SpawnTarget,Yellow
211,112.5533667,SpawnTarget,White
212,113.0346587,SpawnTarget,Red
213,113.5500371,SpawnTarget,White
214,114.0380573,SpawnTarget,Yellow
215,114.4688742,SpawnTarget,White
216,114.9493051,SpawnTarget,Red
217,115.4098465,SpawnTarget,White
218,115.8613253,SpawnTarget,Yellow
219,116.3212981,SpawnTarget,White
220,116.8026671,SpawnTarget,Green
221,117.2917144,SpawnTarget,White
222,117.7409925,SpawnTarget,Red
223,118.2056417,SpawnTarget,White
224,118.6568935,SpawnTarget,Blue
225,119.1423039,SpawnTarget,White
226,119.6092198,SpawnTarget,Yellow
227,120.5680251,SpawnTarget,Yellow
228,121.0524728,SpawnTarget,White
229,121.5256214,SpawnTarget,Red
230,122.3999155,SpawnTarget,Red
231,122.9000514,SpawnTarget,White
232,123.4051826,SpawnTarget,Yellow
233,123.8838425,SpawnTarget,White
234,124.3287761,SpawnTarget,Yellow
235,124.7694535,SpawnTarget,White
236,125.2568135,SpawnTarget,Red
237,125.7098823,SpawnTarget,White
238,126.2096393,SpawnTarget,Red
239,126.6701081,SpawnTarget,White
240,127.1428905,SpawnTarget,Red
241,127.5908935,SpawnTarget,White
242,128.0605352,SpawnTarget,Green
243,128.5272386,SpawnTarget,White
244,129.0247779,SpawnTarget,Yellow
245,129.4691215,SpawnTarget,White
246,129.9293201,SpawnTarget,Blue
247,130.4195065,SpawnTarget,White
248,130.8911383,SpawnTarget,Yellow
249,131.8105373,SpawnTarget,Yellow
250,132.2809353,SpawnTarget,White
251,132.7596302,SpawnTarget,Red
252,133.6971014,SpawnTarget,Red
253,134.1700025,SpawnTarget,White
254,134.6479771,SpawnTarget,Yellow
255,135.1006765,SpawnTarget,White
256,135.5501499,SpawnTarget,Yellow
257,136.0042856,SpawnTarget,White
258,136.5003197,SpawnTarget,Red
259,136.9926069,SpawnTarget,White
260,137.4547763,SpawnTarget,Red
261,137.9191699,SpawnTarget,White
262,138.3610437,SpawnTarget,Yellow
263,138.8185208,SpawnTarget,White
264,139.2972155,SpawnTarget,Green
265,139.7786851,SpawnTarget,White
266,140.245867,SpawnTarget,Red
267,140.7382071,SpawnTarget,White
268,141.1825283,SpawnTarget,Blue
269,141.64204,SpawnTarget,White
270,142.1378465,SpawnTarget,Yellow
271,142.6126177,SpawnTarget,Green
272,143.0693226,SpawnTarget,Red
273,143.5678084,SpawnTarget,Blue
274,144.0233471,SpawnTarget,Yellow
275,144.4992096,SpawnTarget,Green
276,144.9295444,SpawnTarget,Red
277,145.4291816,SpawnTarget,Blue
278,145.906065,SpawnTarget,Red
279,146.39113,SpawnTarget,Green
280,146.8401892,SpawnTarget,Yellow
281,147.3142087,SpawnTarget,Blue
282,147.7763631,SpawnTarget,Red
283,148.250896,SpawnTarget,Green
284,148.7116096,SpawnTarget,Yellow
285,149.1697001,SpawnTarget,White
286,149.6628692,SpawnTarget,Yellow
287,150.5471585,SpawnTarget,Yellow
288,151.0495684,SpawnTarget,White
289,151.5540478,SpawnTarget,Red
290,152.4314475,SpawnTarget,Red
291,152.9333754,SpawnTarget,White
292,153.4334157,SpawnTarget,Yellow
293,153.8883789,SpawnTarget,White
294,154.3517892,SpawnTarget,Yellow
295,154.8070805,SpawnTarget,White
296,155.2715173,SpawnTarget,Red
297,155.7427263,SpawnTarget,White
298,156.2001667,SpawnTarget,Red
299,156.6876874,SpawnTarget,White
300,157.1799295,SpawnTarget,Yellow
301,157.649466,SpawnTarget,Green
302,158.0879095,SpawnTarget,Red
303,158.5667698,SpawnTarget,Blue
304,159.0170231,SpawnTarget,Yellow
305,159.487998,SpawnTarget,Green
306,159.9653449,SpawnTarget,Red
307,160.4716895,SpawnTarget,Blue
308,160.9300888,SpawnTarget,Red
309,161.3961556,SpawnTarget,Green
310,161.8313532,SpawnTarget,Yellow
311,162.3044112,SpawnTarget,Blue
312,162.7431328,SpawnTarget,Red
313,163.2168524,SpawnTarget,Green
314,163.7190127,SpawnTarget,Yellow
315,164.1843042,SpawnTarget,White
316,164.6502049,SpawnTarget,Yellow
317,165.5663283,SpawnTarget,Yellow
318,166.0766432,SpawnTarget,White
319,166.5422776,SpawnTarget,Red
320,167.4882286,SpawnTarget,Red
321,167.9509053,SpawnTarget,White
322,168.4698997,SpawnTarget,Yellow
323,168.9320352,SpawnTarget,White
324,169.3766575,SpawnTarget,Yellow
325,169.8390095,SpawnTarget,White
326,170.2901497,SpawnTarget,Red
327,170.7655487,SpawnTarget,White
328,171.1958861,SpawnTarget,Red
329,171.6804569,SpawnTarget,White
330,172.1578035,SpawnTarget,Yellow
331,172.6277003,SpawnTarget,White
332,173.1158791,SpawnTarget,Green
333,173.5615954,SpawnTarget,White
334,174.0046461,SpawnTarget,Red
335,174.5022407,SpawnTarget,White
336,174.9652658,SpawnTarget,Blue
337,175.458251,SpawnTarget,White
338,175.9365323,SpawnTarget,Red
339,176.3990116,SpawnTarget,White
340,176.8750577,SpawnTarget,Green
341,177.3330462,SpawnTarget,White
342,177.8079014,SpawnTarget,Yellow
343,178.2511258,SpawnTarget,White
344,178.706079,SpawnTarget,Blue
345,179.2271173,SpawnTarget,White
346,180.2065539,SpawnTarget,White
347,181.1400645,SpawnTarget,White
348,182.0565846,SpawnTarget,White
349,183.0000074,SpawnTarget,White
350,183.4725533,SpawnTarget,White
351,183.9416711,SpawnTarget,White
352,184.409143,SpawnTarget,White
353,184.9074488,SpawnTarget,White
354,185.3687203,SpawnTarget,White
355,185.822186,SpawnTarget,White
356,186.277096,SpawnTarget,White
357,186.7491674,SpawnTarget,White
358,187.2204218,SpawnTarget,Yellow
359,188.1651533,SpawnTarget,Yellow
360,188.6522069,SpawnTarget,White
361,189.1093872,SpawnTarget,Yellow
362,190.0068917,SpawnTarget,Yellow
363,190.5304379,SpawnTarget,White
364,190.9896483,SpawnTarget,Yellow
365,191.9011333,SpawnTarget,Yellow
366,192.3884683,SpawnTarget,White
367,192.8803954,SpawnTarget,Yellow
368,193.7824309,SpawnTarget,Yellow
369,194.2603261,SpawnTarget,White
370,194.7182465,SpawnTarget,Yellow
371,195.6779242,SpawnTarget,Yellow
372,196.1438189,SpawnTarget,White
373,196.5867834,SpawnTarget,Red
374,197.5360522,SpawnTarget,Red
375,198.0050886,SpawnTarget,White
376,198.4756086,SpawnTarget,Green
377,199.3703094,SpawnTarget,Green
378,199.8445592,SpawnTarget,White
379,200.3023801,SpawnTarget,Blue
380,201.2751811,SpawnTarget,Blue
381,201.7326586,SpawnTarget,White
382,202.2158794,SpawnTarget,Yellow
383,202.6891534,SpawnTarget,White
384,203.168911,SpawnTarget,Yellow
385,203.6204786,SpawnTarget,White
386,204.1090748,SpawnTarget,Red
387,204.5849454,SpawnTarget,White
388,205.0453281,SpawnTarget,Red
389,205.493197,SpawnTarget,White
390,205.9750431,SpawnTarget,Green
391,206.4503038,SpawnTarget,White
392,206.9259632,SpawnTarget,Green
393,207.4298918,SpawnTarget,White
394,207.9048457,SpawnTarget,Blue
395,208.337569,SpawnTarget,White
396,208.7851834,SpawnTarget,Blue
397,209.287919,SpawnTarget,White
398,209.7429438,SpawnTarget,Yellow
399,210.1925309,SpawnTarget,White
400,210.644443,SpawnTarget,Red
401,211.1241412,SpawnTarget,White
402,211.6055479,SpawnTarget,Yellow
403,212.0734093,SpawnTarget,White
404,212.5319321,SpawnTarget,Red
405,213.0020447,SpawnTarget,White
406,213.4791825,SpawnTarget,Green
407,213.9417214,SpawnTarget,White
408,214.4112086,SpawnTarget,Blue
409,214.9215567,SpawnTarget,White
410,215.3788757,SpawnTarget,Green
411,215.8400998,SpawnTarget,White
412,216.301101,SpawnTarget,Blue
413,216.7780032,SpawnTarget,White
414,217.261734,SpawnTarget,Yellow
415,217.7017801,SpawnTarget,White
416,218.1781833,SpawnTarget,Green
417,218.6389177,SpawnTarget,White
418,219.1203299,SpawnTarget,Red
419,219.5748999,SpawnTarget,White
420,220.0332127,SpawnTarget,Blue
421,220.5347311,SpawnTarget,White
422,220.9960022,SpawnTarget,Blue
423,221.4690511,SpawnTarget,White
424,221.9166477,SpawnTarget,Red
425,222.4026778,SpawnTarget,White
426,222.8576679,SpawnTarget,Green
427,223.3156514,SpawnTarget,White
428,223.7954774,SpawnTarget,Yellow
429,224.2691591,SpawnTarget,White
430,224.7584183,SpawnTarget,Yellow
431,225.222157,SpawnTarget,Green
432,225.6830063,SpawnTarget,Red
433,226.1619534,SpawnTarget,Blue
434,226.602371,SpawnTarget,Yellow
435,227.0616753,SpawnTarget,Green
436,227.5610588,SpawnTarget,Red
437,228.0375369,SpawnTarget,Blue
438,228.5013361,SpawnTarget,Red
439,228.9825222,SpawnTarget,Green
440,229.4471035,SpawnTarget,Yellow
441,229.9074709,SpawnTarget,Blue
442,230.3659785,SpawnTarget,Red
443,230.8169746,SpawnTarget,Green
444,231.2957153,SpawnTarget,Yellow
445,231.7604628,SpawnTarget,White
446,232.2312109,SpawnTarget,Yellow
447,233.1345522,SpawnTarget,Yellow
448,233.6180382,SpawnTarget,White
449,234.0953159,SpawnTarget,Red
450,235.0311799,SpawnTarget,Red
451,235.5381365,SpawnTarget,White
452,236.0274534,SpawnTarget,Yellow
453,236.4738982,SpawnTarget,White
454,236.9296899,SpawnTarget,Yellow
455,237.3721523,SpawnTarget,White
456,237.8337882,SpawnTarget,Red
457,238.3067296,SpawnTarget,White
458,238.7830708,SpawnTarget,Red
459,239.2663682,SpawnTarget,White
460,239.7450542,SpawnTarget,Yellow
461,240.2053769,SpawnTarget,Green
462,240.6665759,SpawnTarget,Red
463,241.1472554,SpawnTarget,Blue
464,241.6071928,SpawnTarget,Yellow
465,242.0667145,SpawnTarget,Green
466,242.5331244,SpawnTarget,Red
467,243.0013592,SpawnTarget,Blue
468,243.4768457,SpawnTarget,Red
469,243.9628224,SpawnTarget,Green
470,244.4158816,SpawnTarget,Yellow
471,244.8766007,SpawnTarget,Blue
472,245.3340402,SpawnTarget,Red
473,245.8186872,SpawnTarget,Green
474,246.2654853,SpawnTarget,Yellow
475,246.743381,SpawnTarget,White
476,247.2653368,SpawnTarget,Yellow
477,248.1394055,SpawnTarget,Yellow
478,248.6448424,SpawnTarget,White
479,249.112396,SpawnTarget,Red
480,250.05966,SpawnTarget,Red
481,250.5311527,SpawnTarget,White
482,250.9999161,SpawnTarget,Yellow
483,251.4644077,SpawnTarget,White
484,251.9360442,SpawnTarget,Yellow
485,252.3964822,SpawnTarget,White
486,252.8535151,SpawnTarget,Red
487,253.3125722,SpawnTarget,White
488,253.7458487,SpawnTarget,Red
489,254.2241578,SpawnTarget,White
490,254.7062812,SpawnTarget,Yellow
491,255.1943963,SpawnTarget,Green
492,255.6602857,SpawnTarget,Red
493,256.1510072,SpawnTarget,Blue
494,256.6267681,SpawnTarget,Yellow
495,257.0650318,SpawnTarget,Green
496,257.5263703,SpawnTarget,Red
497,258.0388489,SpawnTarget,Blue
498,258.5048764,SpawnTarget,Red
499,258.9776034,SpawnTarget,Green
500,259.4652436,SpawnTarget,Yellow
501,259.9228547,SpawnTarget,Blue
502,260.3815382,SpawnTarget,Red
503,260.8493297,SpawnTarget,Green
504,261.3213363,SpawnTarget,Yellow
505,261.8374596,SpawnTarget,Blue
506,262.3023212,SpawnTarget,Yellow
507,262.7694771,SpawnTarget,Green
508,263.2310219,SpawnTarget,Red
509,263.701159,SpawnTarget,Blue
510,264.1616554,SpawnTarget,Yellow
511,264.5874557,SpawnTarget,Green
512,265.0531838,SpawnTarget,Red
513,265.5530357,SpawnTarget,Blue
514,266.0285811,SpawnTarget,Red
515,266.481806,SpawnTarget,Green
516,266.9499154,SpawnTarget,Yellow
517,267.4113822,SpawnTarget,Blue
518,267.8668506,SpawnTarget,Red
519,268.3287656,SpawnTarget,Green
520,268.8038454,SpawnTarget,Yellow
521,269.2683644,SpawnTarget,Blue
522,269.7537401,SpawnTarget,Yellow
523,270.2499342,SpawnTarget,Green
524,270.7028997,SpawnTarget,Red
525,271.1928782,SpawnTarget,Blue
526,271.6519477,SpawnTarget,Yellow
527,272.0867989,SpawnTarget,Green
528,272.5671437,SpawnTarget,Red
529,273.0578446,SpawnTarget,Blue
530,273.5417225,SpawnTarget,Red
531,274.0175736,SpawnTarget,Green
532,274.4587402,SpawnTarget,Yellow
533,274.9418404,SpawnTarget,Blue
534,275.3976233,SpawnTarget,Red
535,275.8436205,SpawnTarget,Green
536,276.3300209,SpawnTarget,Yellow
537,276.8087795,SpawnTarget,Blue
538,277.271668,SpawnTarget,Yellow
539,277.7540493,SpawnTarget,Green
540,278.2023609,SpawnTarget,Red
541,278.7303267,SpawnTarget,Blue
542,279.1567638,SpawnTarget,Yellow
543,279.6131511,SpawnTarget,Green
544,280.0756283,SpawnTarget,Red
545,280.5516324,SpawnTarget,Blue
546,281.0227609,SpawnTarget,Red
547,281.4897685,SpawnTarget,Green
548,281.9557166,SpawnTarget,Yellow
549,282.4162016,SpawnTarget,Blue
550,282.9083958,SpawnTarget,Red
551,283.3737056,SpawnTarget,Green
552,283.849376,SpawnTarget,Yellow
553,284.3265626,SpawnTarget,Blue
554,284.7752328,SpawnTarget,Yellow
555,285.2429121,SpawnTarget,Green
556,285.6928089,SpawnTarget,Red
557,286.1619537,SpawnTarget,Blue
558,286.6420159,SpawnTarget,Yellow
559,287.0812316,SpawnTarget,Green
560,287.5567987,SpawnTarget,Red
561,288.0709457,SpawnTarget,Blue
562,288.534883,SpawnTarget,Red
563,289.0064859,SpawnTarget,Green
564,289.4734116,SpawnTarget,Yellow
565,289.9336035,SpawnTarget,Blue
566,290.4039438,SpawnTarget,Red
567,290.8589165,SpawnTarget,Green
568,291.3395081,SpawnTarget,Yellow
569,291.8196032,SpawnTarget,Blue
570,292.3249807,SpawnTarget,White
571,293.2590396,SpawnTarget,Yellow
572,294.2264493,SpawnTarget,Green
573,295.1267247,SpawnTarget,Red
574,296.0858173,SpawnTarget,Blue
575,297.0597634,SpawnTarget,Yellow
576,297.9388433,SpawnTarget,White
577,10000,NaN,NaN
